Rk,Player,G,A,PTS,+/-,PIM,GoalsEV,GoalsPP,GoalsSH,GoalsGW,AssistsEV,AssistsPP,AssistsSH,S,S%,SHFT,TOI,Team,Opp,Loc,Date,Season,Cumulative_Goals,Cumulative_Points,Cumulative_Game,Cumulative_PIM,Cumulative_Shots,G_p_Gm,A_p_Gm,Pts_p_Gm,PIM_p_Gm,Shots_p_Gm,G_Lg_Avg,A_Lg_Avg,Pts_Lg_Avg,PIM_Lg_Avg,Cumul_PPG,Cumul_GPG,Cumul_SPG,Rel_Goals,Rel_Assists,Rel_PIM
7,Tyler Johnson,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,20,17.49333333333333,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,5,6,9,2,19,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.4,1.9333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.5555555555555556,2.111111111111111,2.9304622871046226,0.2507797697128698,1.004143565800992
8,Mathieu Joseph,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,11.373333333333335,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,0,2,9,6,6,0,0.2857142857142857,0.2857142857142857,0.5714285714285714,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2222222222222222,0,0.6666666666666666,0,1.0747704416265849,1.4344908082871315
9,Alex Killorn,1,0,1,1,0,0,0,1,0,0,0,0,2,50.0,19,15.959999999999999,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,4,6,9,4,13,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.4,1.4666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.4444444444444444,1.4444444444444444,2.0931873479318734,0.5015595394257396,1.004143565800992
10,Nikita Kucherov,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,25.013333333333332,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,6,12,9,4,37,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.3333333333333333,0.6666666666666666,4.111111111111111,4.186374695863747,2.5077976971286984,1.67357260966832
11,Ryan McDonagh,0,1,1,0,4,0,0,0,0,1,0,0,2,0.0,24,21.30666666666666,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,2,8,9,6,20,0.13333333333333333,0.7333333333333333,0.8666666666666667,0.4,1.6,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8888888888888888,0.2222222222222222,2.2222222222222223,0.8372749391727493,2.758577466841568,1.004143565800992
12,J.T. Miller,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,19,17.2,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,0,6,9,0,11,0.07142857142857142,0.7142857142857143,0.7857142857142857,0.14285714285714285,1.1428571428571428,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0,1.2222222222222223,0.44854014598540143,2.6869261040664627,0.3586227020717829
13,Ondrej Palat,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,18,16.28,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,1,4,9,6,15,0.06666666666666667,0.3333333333333333,0.4,0.4,1.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4444444444444444,0.1111111111111111,1.6666666666666667,0.41863746958637466,1.2538988485643492,1.004143565800992
14,Cedric Paquette,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,9.533333333333331,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,2,2,9,10,16,0.21428571428571427,0,0.21428571428571427,0.7142857142857143,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2222222222222222,0.2222222222222222,1.7777777777777777,1.3456204379562042,0,1.7931135103589144
15,Brayden Point,1,0,1,0,0,1,0,0,0,0,0,0,8,12.5,20,22.426666666666666,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,3,9,9,2,19,0.2857142857142857,0.5,0.7857142857142857,0.2857142857142857,1.9285714285714286,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.3333333333333333,2.111111111111111,1.7941605839416057,1.8808482728465237,0.7172454041435657
16,Jan Rutta,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,19,13.133333333333335,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,0,2,8,4,11,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.4285714285714286,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0,1.375,0,0.5373852208132924,0.7172454041435657
17,Mikhail Sergachev,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18.080000000000002,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,0,2,9,4,7,0.07142857142857142,0.5714285714285714,0.6428571428571429,0.7142857142857143,1.4285714285714286,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2222222222222222,0,0.7777777777777778,0.44854014598540143,2.1495408832531697,1.7931135103589144
18,Steven Stamkos,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,20,20.360000000000003,Tampa Bay Lightning,St. Louis Blues,Away,20190323,Regular_1819,5,10,9,8,16,0.7333333333333333,0.5333333333333333,1.2666666666666666,0.5333333333333333,2.4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.1111111111111112,0.5555555555555556,1.7777777777777777,4.6050121654501215,2.0062381577029584,1.338858087734656
1,Ivan Barbashev,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,24,17.066666666666663,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,4,5,9,4,12,0.375,0.125,0.5,0.375,1.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5555555555555556,0.4444444444444444,1.3333333333333333,2.3548357664233577,0.4702120682116309,0.94138459293843
2,Robert Bortuzzo,0,0,0,1,2,0,0,0,0,0,0,0,0,,19,12.506666666666666,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,0,0,9,2,9,0,0.0625,0.0625,0.5,1.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0.23510603410581546,1.25517945725124
3,Jay Bouwmeester,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,25.186666666666667,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,2,9,0,12,0.0625,0.1875,0.25,0.25,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2222222222222222,0.1111111111111111,1.3333333333333333,0.39247262773722624,0.7053181023174464,0.62758972862562
4,Tyler Bozak,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,11.413333333333332,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,6,9,2,17,0.2,0.4666666666666667,0.6666666666666666,0.4,2.1333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.1111111111111111,1.8888888888888888,1.255912408759124,1.755458387990089,1.004143565800992
5,Michael Del Zotto,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,9.479999999999999,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,0,3,6,0,3,0,0.5,0.5,0,0.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,0.5,0,1.8808482728465237,0
6,Vince Dunn,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,27,20.066666666666663,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,2,6,9,10,17,0.1875,0.3125,0.5,0.625,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.2222222222222222,1.8888888888888888,1.1774178832116788,1.1755301705290773,1.5689743215640501
7,Pat Maroon,0,1,1,0,0,0,0,0,0,0,1,0,0,,13,10.586666666666668,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,5,7,9,10,13,0.375,0.25,0.625,0.75,1.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7777777777777778,0.5555555555555556,1.4444444444444444,2.3548357664233577,0.9404241364232618,1.88276918587686
8,Ryan O'Reilly,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,29,19.546666666666663,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,5,9,2,25,0.1875,0.5625,0.75,0.125,3.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5555555555555556,0.1111111111111111,2.7777777777777777,1.1774178832116788,2.1159543069523394,0.31379486431281
9,Colton Parayko,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,33,25.586666666666662,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,0,4,9,0,15,0,0.5,0.5,0,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4444444444444444,0,1.6666666666666667,0,1.8808482728465237,0
10,David Perron,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,20,16.22666666666667,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,3,6,5,6,13,0.5,0.4166666666666667,0.9166666666666666,0.8333333333333334,2.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.2,0.6,2.6,3.13978102189781,1.5673735607054364,2.0919657620854
11,Alex Pietrangelo,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,25.05333333333333,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,3,9,2,21,0.0625,0.5,0.5625,0.125,2.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.1111111111111111,2.3333333333333335,0.39247262773722624,1.8808482728465237,0.31379486431281
12,Zach Sanford,0,1,1,1,2,0,0,0,0,1,0,0,0,,17,12.199999999999998,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,0,4,8,2,9,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.9285714285714286,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,1.125,0.44854014598540143,1.3434630520332314,0.3586227020717829
13,Brayden Schenn,1,1,2,0,0,1,0,0,1,1,0,0,2,50.0,23,16.72,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,3,7,9,4,23,0.3125,0.5,0.8125,0.5,2.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7777777777777778,0.3333333333333333,2.5555555555555554,1.9623631386861313,1.8808482728465237,1.25517945725124
14,Jaden Schwartz,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,21,16.133333333333336,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,4,6,9,0,24,0.3125,0.1875,0.5,0,2.5625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.4444444444444444,2.6666666666666665,1.9623631386861313,0.7053181023174464,0
15,Alex Steen,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,23,17.186666666666667,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,4,9,2,18,0.1875,0.25,0.4375,0.125,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4444444444444444,0.1111111111111111,2,1.1774178832116788,0.9404241364232618,0.31379486431281
16,Oskar Sundqvist,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,23,19.25333333333333,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,2,4,9,0,16,0.125,0.25,0.375,0.125,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4444444444444444,0.2222222222222222,1.7777777777777777,0.7849452554744525,0.9404241364232618,0.31379486431281
17,Vladimir Tarasenko,1,1,2,0,0,1,0,0,0,1,0,0,4,25.0,21,15.186666666666667,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,2,4,4,0,15,0.5454545454545454,0.5454545454545454,1.0909090909090908,0,4.090909090909091,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.5,3.75,3.425215660252156,2.0518344794689347,0
18,Robert Thomas,1,0,1,0,0,0,1,0,0,0,0,0,1,100.0,14,9.4,St. Louis Blues,Tampa Bay Lightning,Home,20190323,Regular_1819,1,6,9,0,10,0.125,0.4375,0.5625,0.25,1.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.1111111111111111,1.1111111111111112,0.7849452554744525,1.6457422387407084,0.62758972862562
1,Lias Andersson,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,12.066666666666668,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,7,0,3,0.06666666666666667,0,0.06666666666666667,0.8666666666666667,0.7333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.42857142857142855,0.41863746958637466,0,2.1756443925688163
2,Pavel Buchnevich,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,22,17.48,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,5,6,8,2,25,0.5333333333333333,0.26666666666666666,0.8,0.13333333333333333,2.6,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.75,0.625,3.125,3.3490997566909972,1.0031190788514792,0.334714521933664
3,Filip Chytil,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,13.666666666666666,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,8,0,18,0.07692307692307693,0.07692307692307693,0.15384615384615385,0,2.076923076923077,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2.25,0.48304323413812467,0.28936127274561907,0
4,Anthony DeAngelo,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,20.50666666666667,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,3,7,6,10,0,0.42857142857142855,0.42857142857142855,1.6428571428571428,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.42857142857142855,0,1.4285714285714286,0,1.6121556624398774,4.124161073825503
5,John Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,17,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,2,0,3,0,0,0,0.8,1.8,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.5,0,0,2.008287131601984
6,Brett Howden,0,0,0,0,2,0,0,0,0,0,0,0,0,,20,15.333333333333334,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,3,8,6,10,0.125,0.375,0.5,0.625,1.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.375,0.125,1.25,0.7849452554744525,1.4106362046348928,1.5689743215640501
7,Brendan Lemieux,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,15.773333333333332,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,4,8,19,12,0.13333333333333333,0.2,0.3333333333333333,2,1.2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.125,1.5,0.8372749391727493,0.7523393091386096,5.02071782900496
8,Vinni Lettieri,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17,12.826666666666668,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,2,2,5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,2.111111111111111,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2.5,0.697729115977291,0.8359325657095661,1.1157150731122134
9,Vladislav Namestnikov,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,16.159999999999997,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,3,8,6,12,0.125,0.3125,0.4375,1.125,1.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.375,0.125,1.5,0.7849452554744525,1.1755301705290773,2.82415377881529
10,Boo Nieves,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,19,13.506666666666666,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,1,5,0,4,0,0.09090909090909091,0.09090909090909091,0,1.0909090909090908,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,0.8,0,0.3419724132448225,0
11,Neal Pionk,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,18.26666666666667,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,2,8,0,15,0.0625,0.25,0.3125,0.125,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0.125,1.875,0.39247262773722624,0.9404241364232618,0.31379486431281
12,Kevin Shattenkirk,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,26,20.399999999999995,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,5,7,4,19,0,0.4,0.4,0.5333333333333333,2.1333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7142857142857143,0,2.7142857142857144,0,1.5046786182772192,1.338858087734656
13,Brady Skjei,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,30,22.02666666666667,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,3,8,6,15,0.125,0.25,0.375,0.75,2.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.375,0,1.875,0.7849452554744525,0.9404241364232618,1.88276918587686
14,Brendan Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14.36,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,1,8,4,16,0.13333333333333333,0.13333333333333333,0.26666666666666666,1.0666666666666667,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.125,0.125,2,0.8372749391727493,0.5015595394257396,2.677716175469312
15,Marc Staal,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,24,16.439999999999998,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,7,2,3,0,0,0,0.15384615384615385,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.42857142857142855,0,0,0.38620906376961234
16,Ryan Strome,1,0,1,1,0,1,0,0,1,0,0,0,3,33.3,21,18.186666666666667,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,4,6,8,4,17,0.5,0.3125,0.8125,0.5,1.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.75,0.5,2.125,3.13978102189781,1.1755301705290773,1.25517945725124
17,Jimmy Vesey,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,17.26666666666667,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,0,0,8,0,11,0.0625,0,0.0625,0,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.375,0.39247262773722624,0,0
18,Mika Zibanejad,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,26,22.48,New York Rangers,Toronto Maple Leafs,Away,20190323,Regular_1819,1,4,8,0,24,0.1875,0.5,0.6875,0,2.6875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.125,3,1.1774178832116788,1.8808482728465237,0
1,Connor Brown,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,14,10.146666666666667,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,1,2,8,2,7,0.2,0.2,0.4,0.13333333333333333,0.8666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0.125,0.875,1.255912408759124,0.7523393091386096,0.334714521933664
2,Frederik Gauthier,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,8.573333333333332,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,0,0,6,2,2,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.3333333333333333,0,0.5787225454912381,0.7724181275392247
3,Ron Hainsey,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,23.613333333333333,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,0,2,8,2,15,0,0.21428571428571427,0.21428571428571427,0.42857142857142855,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0,1.875,0,0.8060778312199387,1.0758681062153486
4,Justin Holl,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,8.026666666666666,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,0,1,5,0,3,0,0.14285714285714285,0.14285714285714285,0,0.8571428571428571,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,0.6,0,0.5373852208132924,0
5,Zach Hyman,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,16.253333333333334,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,3,4,7,8,14,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.7142857142857143,2.2142857142857144,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5714285714285714,0.42857142857142855,2,2.2427007299270074,1.3434630520332314,1.7931135103589144
6,Andreas Johnsson,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,17.080000000000002,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,1,5,8,2,19,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.6153846153846154,2.1538461538461537,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.625,0.125,2.375,0.48304323413812467,1.7361676364737144,1.5448362550784493
7,Nazem Kadri,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,17.146666666666665,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,0,4,8,0,15,0.07142857142857142,0.5714285714285714,0.6428571428571429,0.8571428571428571,2.357142857142857,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,1.875,0.44854014598540143,2.1495408832531697,2.151736212430697
8,Kasperi Kapanen,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,21,14.933333333333332,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,0,0,4,2,12,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,2.4545454545454546,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,3,0.5708692767086927,0.3419724132448225,0.912857787091811
9,Patrick Marleau,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,13.693333333333333,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,1,2,8,6,14,0.13333333333333333,0.06666666666666667,0.2,0.5333333333333333,2.1333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0.125,1.75,0.8372749391727493,0.2507797697128698,1.338858087734656
10,Mitch Marner,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,26,22.439999999999998,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,1,5,8,0,24,0.13333333333333333,0.6666666666666666,0.8,0,2.8,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.625,0.125,3,0.8372749391727493,2.5077976971286984,0
11,Auston Matthews,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,27,21.066666666666663,Toronto Maple Leafs,New York Rangers,Home,20190323,Regular_1819,5,8,8,0,42,0.4666666666666667,0.4,0.8666666666666667,0.13333333333333333,4.866666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.625,5.25,2.9304622871046226,1.5046786182772192,0.334714521933664
